Date,Pi_bar_med,Pi_bar_p2_5,Pi_bar_p16,Pi_bar_p84,Pi_bar_p97_5,R_bar_med,R_bar_p2_5,R_bar_p16,R_bar_p84,R_bar_p97_5,Ts_bar_med,Ts_bar_p2_5,Ts_bar_p16,Ts_bar_p84,Ts_bar_p97_5
02-Oct-1993,3.02768776636277,2.83989237142563,2.93093129875808,3.12604671954568,3.22774060422722,2.02602826112601,1.32266887597881,1.7018191261822,2.28898126742521,2.52778845911509,2.08956251232691,1.50446719861727,1.77923786241565,2.33875197962378,2.52049659263747
02-Jan-1994,3.0105874669075,2.82500528386517,2.91475131201152,3.1061109300084,3.20490920256236,2.04489297604582,1.33504646013503,1.71060127833706,2.30275805604308,2.54087317081048,2.09451805003693,1.51936356016683,1.78711730450614,2.3415923592623,2.52294233826804
02-Apr-1994,3.04237222143071,2.84890466150817,2.94308994561629,3.13866176204588,3.23657457953584,2.07174291539475,1.34741943279052,1.73318755036697,2.33295418883663,2.55797903120535,2.1039748946422,1.5358183302898,1.80633756526549,2.34351678297977,2.52699396282419
02-Jul-1994,3.0199169267368,2.82306816296052,2.92074599116597,3.11940674455504,3.22267005680172,2.08958725580753,1.3559842717858,1.74610610345941,2.34666240056516,2.57688593439865,2.09054424126728,1.53581837169449,1.81655263075174,2.32070042190252,2.50184302489929
02-Oct-1994,2.99876461737944,2.80729842622656,2.90141404382252,3.09739125499855,3.19616094214538,2.10358675034528,1.36727118789423,1.75353569726403,2.36755512953329,2.5897032979173,2.07831055455071,1.54432676176574,1.81423289839913,2.29777982807827,2.4795949357555
02-Jan-1995,2.90802763751631,2.71772697944338,2.81347089130158,3.00610475731026,3.10531515257176,2.11063376854144,1.36116246844941,1.74743585765816,2.3742022018216,2.58192761390021,2.04875534980297,1.52527115381228,1.79350580048056,2.25571311848703,2.43750957873082
02-Apr-1995,2.82881785721621,2.64876147901682,2.73985376239267,2.92154747042587,3.01026608430238,2.09917361885784,1.35758982108297,1.74515135332847,2.36383785231384,2.56490094700104,2.01149502772422,1.51051350874866,1.76474209365932,2.21112805696809,2.39455338758332
02-Jul-1995,2.7240466691441,2.54364179848458,2.63504466587866,2.81325711232104,2.8963476386207,2.09707665078642,1.37079144014015,1.74596328075638,2.35954823723318,2.55891211480416,1.98307491846386,1.49451444307753,1.74672692618498,2.17869493078795,2.35732197048626
02-Oct-1995,2.59210061341216,2.41463913974216,2.50297290160647,2.68176647922248,2.77607271445697,2.09373530426194,1.35919448754908,1.74812860189266,2.35275963275517,2.55058358008459,1.9471273233802,1.47018202175725,1.72425161561963,2.13904508130782,2.32031386414691
02-Jan-1996,2.53043809908306,2.35180465438308,2.44295314616579,2.61774642424792,2.70242551144175,2.10199857434513,1.36525827187544,1.74278419146809,2.35475617835909,2.55999000417788,1.93039825171672,1.46344682200982,1.71401173830819,2.11959983818246,2.30558565977241
02-Apr-1996,2.53134726550072,2.34882718592663,2.44221230113705,2.62019639847589,2.70852807757736,2.12252104710624,1.37468735263939,1.7538485053686,2.38421343421744,2.59552845529971,1.92773712514642,1.48166315831033,1.7202187418439,2.11512786902057,2.30177310803235
02-Jul-1996,2.51465902436391,2.33581237157413,2.42470308400808,2.6033993835498,2.69129709394355,2.14069137252721,1.37544321031925,1.75228394222033,2.39523722869592,2.61361427310087,1.91219433799873,1.48170333258232,1.70716292080918,2.09931351536975,2.29502535992272
02-Oct-1996,2.48882976769045,2.30390568164044,2.3949545947896,2.57720287433777,2.66383827752817,2.13870289659301,1.37061499435628,1.74709533094137,2.40023372218092,2.61029025297794,1.88724733692186,1.4700924025004,1.68599356337119,2.07099994394102,2.27455551924304
