Date,Series,p2_5,p16,p50,p84,p97_5
2009-04-01,Pi_bar_trend,2.141115294459966,2.247717097409176,2.354040744921239,2.4590762437100846,2.5583588417826206
2009-07-01,Pi_bar_trend,2.094472663464643,2.1903780484074398,2.296806682679733,2.4034724184847045,2.505184100233414
2009-10-01,Pi_bar_trend,2.0405634486428714,2.1343876447831187,2.2346117666223564,2.345182573682189,2.4533828584915396
2010-01-01,Pi_bar_trend,2.0059367634487617,2.1020219705439693,2.203069613888107,2.3082038753869725,2.423682017025232
2010-04-01,Pi_bar_trend,1.9960578207722064,2.085383009320052,2.1836371646475534,2.289648525695729,2.3998565568939894
2010-07-01,Pi_bar_trend,1.9486915935221196,2.044806395183064,2.1444926884716686,2.24958924070572,2.356996898393214
2010-10-01,Pi_bar_trend,1.95152464561982,2.042465243668694,2.1390398159221773,2.242724066335096,2.350471746306864
2011-01-01,Pi_bar_trend,2.0097415267351306,2.0978777285819192,2.196840975159306,2.2958167468888,2.4014888055301626
2011-04-01,Pi_bar_trend,2.054101649819646,2.1450038492366477,2.24102113831038,2.344287264152941,2.4508675314355157
2011-07-01,Pi_bar_trend,2.029450328789899,2.122974799724715,2.222598023744121,2.3233794981049254,2.438008592624747
2011-10-01,Pi_bar_trend,1.9728044673452,2.0766810790205477,2.186990976300544,2.296426053769659,2.4105282512424697
2012-01-01,Pi_bar_trend,1.96597733525196,2.066708697812716,2.1771760474409314,2.291916318013775,2.413631105294429
2012-04-01,Pi_bar_trend,1.965636101255933,2.0758769476321968,2.190793453080375,2.3048198917262623,2.4296755429136665
2012-07-01,Pi_bar_trend,1.9496367195885849,2.062709531832616,2.180284918037419,2.295107900652703,2.4164363304107908
2012-10-01,Pi_bar_trend,1.898404062100643,2.008417937125466,2.1225842996028312,2.242517799666064,2.3643340979057603
2013-01-01,Pi_bar_trend,1.8540291163248934,1.9550404169084634,2.0661405900637004,2.1838704160054956,2.2965854780672204
2013-04-01,Pi_bar_trend,1.8364174723927449,1.9348928414380064,2.0439152768492668,2.1571360004353366,2.265365744165402
2013-07-01,Pi_bar_trend,1.8676562576577018,1.9616927800365125,2.0665917017649256,2.1757772385317105,2.2866101056473607
2013-10-01,Pi_bar_trend,1.870165107391471,1.9665723255514602,2.063778932360685,2.1670922913995274,2.2699386452205936
2014-01-01,Pi_bar_trend,1.8747901081100016,1.9711547228776787,2.06653358056515,2.1677257359260635,2.2762521885320153
2014-04-01,Pi_bar_trend,1.8772734786455314,1.96539219468311,2.063848978299333,2.1645770421793413,2.2687693853283997
2014-07-01,Pi_bar_trend,1.8727882242353047,1.9680598809833518,2.068428270616942,2.1698786038133053,2.2723179850688546
