Date,Pi_bar_med,Pi_bar_p2_5,Pi_bar_p16,Pi_bar_p84,Pi_bar_p97_5,R_bar_med,R_bar_p2_5,R_bar_p16,R_bar_p84,R_bar_p97_5,NR_bar_med,NR_bar_p2_5,NR_bar_p16,NR_bar_p84,NR_bar_p97_5,Ts_bar_med,Ts_bar_p2_5,Ts_bar_p16,Ts_bar_p84,Ts_bar_p97_5
1979-01-01,5.869785974887322,5.817914682085996,5.817914682085996,6.061022141300411,6.061022141300411,2.444010299786303,1.8304667675974062,1.8304667675974062,2.841896068310669,2.841896068310669,8.41051725150929,7.700252742484729,7.700252742484729,8.659810750396664,8.659810750396664,1.71465235965483,1.402261811376834,1.402261811376834,1.9911471593177468,1.9911471593177468
1979-04-01,6.081523023523528,5.849200945352332,5.849200945352332,6.148738204199081,6.148738204199081,2.484851419245357,1.9235006785895807,1.9235006785895807,2.919429085955699,2.919429085955699,8.599130270944082,8.005023702113109,8.005023702113109,8.768630031308032,8.768630031308032,1.7046209887889407,1.3856721891823076,1.3856721891823076,1.975733585185939,1.975733585185939
1979-07-01,6.317595105793924,6.101760887822335,6.101760887822335,6.52295572249944,6.52295572249944,2.420863239173705,1.9604746274789075,1.9604746274789075,2.8951788150786997,2.8951788150786997,8.880678049575069,8.216441261627352,8.216441261627352,8.996939702901035,8.996939702901035,1.766843495338139,1.4426792182004629,1.4426792182004629,2.0138000595860284,2.0138000595860284
1979-10-01,6.407597383757971,6.165297967189376,6.165297967189376,6.574715254992847,6.574715254992847,2.444048417464101,1.8885856802061987,1.8885856802061987,2.8059997106348544,2.8059997106348544,8.830046355804795,8.29618306396417,8.29618306396417,8.996733108052954,8.996733108052954,1.7275562744451622,1.413261248593626,1.413261248593626,2.09846456972258,2.09846456972258
1980-01-01,6.486349423643001,6.218856258962456,6.218856258962456,6.683712523616159,6.683712523616159,2.4675909919749257,1.8957722086644244,1.8957722086644244,2.86912730249442,2.86912730249442,9.02222091209403,8.382121632307426,8.382121632307426,9.087983561456875,9.087983561456875,1.8058199135911277,1.414589730707799,1.414589730707799,2.140040161612637,2.140040161612637
1980-04-01,6.5051583371746275,6.268792278210115,6.268792278210115,6.695325262506401,6.695325262506401,2.454169201509494,1.8873786642940675,1.8873786642940675,2.7862529903753166,2.7862529903753166,9.017264954064961,8.395173864263594,8.395173864263594,9.073276337791414,9.073276337791414,1.7496681925634083,1.428427036831831,1.428427036831831,2.0640820116269096,2.0640820116269096
1980-07-01,6.534323717176786,6.438298173099334,6.438298173099334,6.822645227162599,6.822645227162599,2.4435131668134944,1.920709319712628,1.920709319712628,2.831867734178555,2.831867734178555,9.063977959697445,8.455033036889414,8.455033036889414,9.270165907277889,9.270165907277889,1.806265933566876,1.4753095401219694,1.4753095401219694,2.1030121384072364,2.1030121384072364
1980-10-01,6.92642049283808,6.7863536647345,6.7863536647345,7.07442174476328,7.07442174476328,2.5185736685731857,1.995067428492843,1.995067428492843,2.9404173780465928,2.9404173780465928,9.344062959183477,8.84826835719271,8.84826835719271,10.014839122809873,10.014839122809873,1.8226413471890455,1.5173184705958211,1.5173184705958211,2.1861797493161137,2.1861797493161137
1981-01-01,7.2580798682806735,7.125331701677996,7.125331701677996,7.330964043560446,7.330964043560446,2.5223565790859843,2.0332706259147644,2.0332706259147644,2.863658451774759,2.863658451774759,9.818964064731961,9.198285479735404,9.198285479735404,10.177538474561935,10.177538474561935,1.8623918664166046,1.6107515027008086,1.6107515027008086,2.140221066733315,2.140221066733315
1981-04-01,7.257590533635166,7.103694092629513,7.103694092629513,7.33216982562763,7.33216982562763,2.5738562871842285,1.9634042891520234,1.9634042891520234,2.943750422260127,2.943750422260127,9.729024524867512,9.295574114779653,9.295574114779653,10.072385094598516,10.072385094598516,1.8359736112910576,1.7066720900726726,1.7066720900726726,2.1654091735417342,2.1654091735417342
1981-07-01,7.218117069511629,6.979669571547152,6.979669571547152,7.30334503993203,7.30334503993203,2.6846545368943384,2.048466060142838,2.048466060142838,2.9396709474422407,2.9396709474422407,9.664324108441491,9.313864341162416,9.313864341162416,10.15778801695387,10.15778801695387,1.9173182653826764,1.7978285375926557,1.7978285375926557,2.0759391790318773,2.0759391790318773
1981-10-01,7.11564975263607,7.0403872749360925,7.0403872749360925,7.230490709133043,7.230490709133043,2.65971108424695,2.151284933131097,2.151284933131097,2.903317047852493,2.903317047852493,9.701566899841028,9.266934685767167,9.266934685767167,10.096830532798714,10.096830532798714,1.9870841042039398,1.811519613343469,1.811519613343469,2.0404218368091263,2.0404218368091263
1982-01-01,6.911654229264512,6.729695331100185,6.729695331100185,7.011670722590921,7.011670722590921,2.5844710349104223,2.1609134894452264,2.1609134894452264,2.962211489994751,2.962211489994751,9.496125264174934,9.089936996794481,9.089936996794481,9.973882212585671,9.973882212585671,2.053572585955285,1.8499785066403671,1.8499785066403671,2.1157919115400716,2.1157919115400716
1982-04-01,6.723560245669935,6.553034669307102,6.553034669307102,6.764013541379624,6.764013541379624,2.6481406669134095,2.1262561214159996,2.1262561214159996,2.8999142118443286,2.8999142118443286,9.22451417992784,8.857394400701763,8.857394400701763,9.653686047079695,9.653686047079695,2.0387850057915524,1.8864644674827482,1.8864644674827482,2.0947107221377985,2.0947107221377985
1982-07-01,6.463588622005127,6.371303999917836,6.371303999917836,6.651789746395139,6.651789746395139,2.5926924640915257,2.1025144419695794,2.1025144419695794,2.9229828399333693,2.9229828399333693,9.036158124029303,8.630461587044163,8.630461587044163,9.413375381600034,9.413375381600034,2.039548212411252,1.7836301771594971,1.7836301771594971,2.0764863831705043,2.0764863831705043
1982-10-01,6.289164625233864,6.071736812492582,6.071736812492582,6.39734992698901,6.39734992698901,2.531572492585101,2.0886612705714724,2.0886612705714724,2.9269770644244013,2.9269770644244013,8.811143976073067,8.261667084182044,8.261667084182044,9.216141689658265,9.216141689658265,2.0179492420704292,1.6994725316251864,1.6994725316251864,2.0870958541765234,2.0870958541765234
1983-01-01,6.1545460287751315,6.113683383076666,6.113683383076666,6.294211603789906,6.294211603789906,2.501655480753433,2.070512350593848,2.070512350593848,2.894792502938452,2.894792502938452,8.645270042218867,8.351249656063088,8.351249656063088,9.10098681524056,9.10098681524056,2.003621485989495,1.7220074711273525,1.7220074711273525,2.1716707416432954,2.1716707416432954
1983-04-01,6.16682073022495,6.149363312886266,6.149363312886266,6.223938743033687,6.223938743033687,2.6252745368773356,2.0351666108242803,2.0351666108242803,2.9217324169735335,2.9217324169735335,8.777806012571375,8.259105353857969,8.259105353857969,9.071095729859799,9.071095729859799,1.9854669300548078,1.6873555336251274,1.6873555336251274,2.165319971215501,2.165319971215501
1983-07-01,6.292460824061325,6.1906469542513705,6.1906469542513705,6.480626222210622,6.480626222210622,2.716720878736933,2.070977884513161,2.070977884513161,3.0465500622851835,3.0465500622851835,8.98179619090978,8.372903447095418,8.372903447095418,9.527176284495805,9.527176284495805,1.9798564134952434,1.7672598004974736,1.7672598004974736,2.1747832158280325,2.1747832158280325
1983-10-01,6.207579875241017,6.180881182588769,6.180881182588769,6.4287386361387595,6.4287386361387595,2.693498254341344,2.0328180141838135,2.0328180141838135,3.0169637340593227,3.0169637340593227,8.874379436930113,8.301133549662095,8.301133549662095,9.445702370198083,9.445702370198083,1.9836675990256813,1.8414063056342966,1.8414063056342966,2.25983418557052,2.25983418557052
1984-01-01,6.181663154298612,6.058489269611124,6.058489269611124,6.332834589982515,6.332834589982515,2.7022473813091086,2.032389385545586,2.032389385545586,2.9925161559822158,2.9925161559822158,8.876239677317386,8.214052539844197,8.214052539844197,9.32535074596473,9.32535074596473,1.9384416458781917,1.8243243385728798,1.8243243385728798,2.2709009039344616,2.2709009039344616
1984-04-01,6.157284684479002,5.924188750578942,5.924188750578942,6.190220544027527,6.190220544027527,2.6371090709366767,2.0645894679554178,2.0645894679554178,2.9020573888158885,2.9020573888158885,8.646234394571657,8.140566950552648,8.140566950552648,9.062478528919561,9.062478528919561,2.0126321800530484,1.9062462484751324,1.9062462484751324,2.2843059975985645,2.2843059975985645
1984-07-01,5.809027147328519,5.695479035132445,5.695479035132445,6.021640131128335,6.021640131128335,2.697330406480806,2.012350324739629,2.012350324739629,2.8668243864972425,2.8668243864972425,8.40412714926606,7.821377472068148,7.821377472068148,8.772212017899871,8.772212017899871,2.0157444554538166,1.8884469611378656,1.8884469611378656,2.2521222419272777,2.2521222419272777
1984-10-01,5.5456878976418915,5.423211549791148,5.423211549791148,5.729669728843992,5.729669728843992,2.6295265109991743,2.0465734575895715,2.0465734575895715,2.766388155470604,2.766388155470604,8.078082290535919,7.596368821647648,7.596368821647648,8.364453199007439,8.364453199007439,1.9505091793330167,1.8496790770579061,1.8496790770579061,2.234503520553397,2.234503520553397
1985-01-01,5.3008116088138655,5.2425816951853985,5.2425816951853985,5.545066563922986,5.545066563922986,2.569681439688748,2.038170633333366,2.038170633333366,2.678690908289506,2.678690908289506,7.853486586527613,7.301103062077338,7.301103062077338,8.114748003611734,8.114748003611734,1.9103981401805703,1.8147931516436044,1.8147931516436044,2.247501390149513,2.247501390149513
1985-04-01,5.25169012244788,5.177656206084466,5.177656206084466,5.444679442619124,5.444679442619124,2.623122512472595,1.9891751308020755,1.9891751308020755,2.763865079569829,2.763865079569829,7.93304741480825,7.2846130680357035,7.2846130680357035,8.067801955091719,8.067801955091719,1.9368552010260347,1.8427824394242716,1.8427824394242716,2.197123936058253,2.197123936058253
1985-07-01,5.299362100507494,5.1417952967188585,5.1417952967188585,5.419930869176431,5.419930869176431,2.568119178703208,1.932877859193298,1.932877859193298,2.7207733978322395,2.7207733978322395,7.988050047879639,7.2256558230436445,7.2256558230436445,8.071773363507496,8.071773363507496,1.880149838015946,1.8363743169503386,1.8363743169503386,2.115358039921516,2.115358039921516
1985-10-01,5.233230221875667,4.980869507634971,4.980869507634971,5.4567671370214175,5.4567671370214175,2.529000743281891,1.9376441626852998,1.9376441626852998,2.69406943212997,2.69406943212997,7.87062112449998,7.139800903213274,7.139800903213274,7.9857678803033085,7.9857678803033085,1.9573683705031648,1.7607656769512092,1.7607656769512092,2.0934404218792126,2.0934404218792126
1986-01-01,5.006004134644274,4.982472931982923,4.982472931982923,5.307555486873291,5.307555486873291,2.4268846160056645,1.898161722516285,1.898161722516285,2.6531836375618294,2.6531836375618294,7.593981515177854,7.1535175279311325,7.1535175279311325,7.734440102878955,7.734440102878955,1.9399145877464825,1.7991106766813214,1.7991106766813214,2.123366330524304,2.123366330524304
1986-04-01,4.876240502686714,4.8130515121721045,4.8130515121721045,5.122514789594301,5.122514789594301,2.4471012283259723,1.8661685609139698,1.8661685609139698,2.6467478973073524,2.6467478973073524,7.387021685524605,6.916879577795696,6.916879577795696,7.569616017920273,7.569616017920273,1.9619609638661875,1.8110844019358194,1.8110844019358194,2.1041893626408816,2.1041893626408816
1986-07-01,4.853557927534362,4.737748057229605,4.737748057229605,5.013062038207475,5.013062038207475,2.4554453622016736,1.9375265820556287,1.9375265820556287,2.6677185631045974,2.6677185631045974,7.309615674980066,6.847421193058131,6.847421193058131,7.521276490638959,7.521276490638959,1.9884307968964847,1.8434589953018237,1.8434589953018237,2.170381107897798,2.170381107897798
1986-10-01,4.772545464769028,4.665829595619936,4.665829595619936,4.96822038121443,4.96822038121443,2.51030691994217,1.9316460161529136,1.9316460161529136,2.6069306931341014,2.6069306931341014,7.186783117311548,6.810026056842058,6.810026056842058,7.4785273011566,7.4785273011566,1.9807831819942658,1.8480684838941834,1.8480684838941834,2.1798273908584918,2.1798273908584918
1987-01-01,4.844958051998503,4.771939437511912,4.771939437511912,4.9426456775740855,4.9426456775740855,2.5015569720546886,1.9892305718530479,1.9892305718530479,2.6607483918735877,2.6607483918735877,7.297756190813395,6.854006132696796,6.854006132696796,7.4442026496287745,7.4442026496287745,1.9066708171861309,1.858711553779599,1.858711553779599,2.0512017858818874,2.0512017858818874
1987-04-01,4.786268900759393,4.759778003794131,4.759778003794131,4.915777557205632,4.915777557205632,2.454700017855834,1.9714956836117672,1.9714956836117672,2.70054438297371,2.70054438297371,7.214478021649965,6.887273240817399,6.887273240817399,7.4868132837331025,7.4868132837331025,1.9993161005556603,1.8910607643960726,1.8910607643960726,2.0930953985944742,2.0930953985944742
1987-07-01,4.863595362033621,4.616861183420389,4.616861183420389,4.9607843723714975,4.9607843723714975,2.469641668918583,2.021740236067316,2.021740236067316,2.746252202367938,2.746252202367938,7.2772186810345865,6.932227127971645,6.932227127971645,7.609847564401559,7.609847564401559,1.9682891260028195,1.8547947679806556,1.8547947679806556,2.030461484715411,2.030461484715411
1987-10-01,4.6977443107768675,4.587884677751392,4.587884677751392,4.815106188568792,4.815106188568792,2.453943255689199,1.971770985936925,1.971770985936925,2.7409442865095883,2.7409442865095883,7.228382417815811,6.786877174505717,6.786877174505717,7.438688597286456,7.438688597286456,1.9269344486299143,1.8905187637878889,1.8905187637878889,2.008092408513873,2.008092408513873
1988-01-01,4.69107751022215,4.560217875738998,4.560217875738998,4.790975976456909,4.790975976456909,2.5230996076526164,1.8895112152393632,1.8895112152393632,2.7244475960672228,2.7244475960672228,7.249459816424655,6.580588725461513,6.580588725461513,7.394248177201705,7.394248177201705,1.9253900952482739,1.9066180181980719,1.9066180181980719,2.08566087514796,2.08566087514796
1988-04-01,4.496877849511198,4.3980474872359,4.3980474872359,4.572911067229682,4.572911067229682,2.5290638625300437,1.9228610646147726,1.9228610646147726,2.6882354986385777,2.6882354986385777,7.064189966707998,6.320908551850672,6.320908551850672,7.170903255542939,7.170903255542939,1.9403980898071598,1.8812401797229499,1.8812401797229499,2.1409667808649466,2.1409667808649466
1988-07-01,4.484622151583981,4.317988362284275,4.317988362284275,4.605174108004378,4.605174108004378,2.5193117805456464,1.8883071909432916,1.8883071909432916,2.6245419014245033,2.6245419014245033,7.006589315754047,6.206295553227567,6.206295553227567,7.1091640530084845,7.1091640530084845,1.980662979417372,1.863926997003754,1.863926997003754,2.1889459649252414,2.1889459649252414
1988-10-01,4.297458233388895,4.234794133744763,4.234794133744763,4.439623157494386,4.439623157494386,2.4295038947897707,1.9613404884159484,1.9613404884159484,2.650780472314118,2.650780472314118,6.698139718583155,6.203761194302911,6.203761194302911,6.948238705703012,6.948238705703012,1.9568225464524787,1.8589051926655018,1.8589051926655018,2.1900363533908167,2.1900363533908167
1989-01-01,4.227045070814245,4.183049890169379,4.183049890169379,4.248058105828939,4.248058105828939,2.412621712101896,1.9739418196293728,1.9739418196293728,2.6519836063363202,2.6519836063363202,6.595671602271274,6.221999925458311,6.221999925458311,6.8768631805119576,6.8768631805119576,1.9979102343846433,1.876710752027325,1.876710752027325,2.1098032208285122,2.1098032208285122
1989-04-01,4.210372211996081,4.086486134229433,4.086486134229433,4.257708843378855,4.257708843378855,2.4037636857868443,1.969189451560707,1.969189451560707,2.6351628783520913,2.6351628783520913,6.4902498200162775,6.226898294939562,6.226898294939562,6.8455350903481715,6.8455350903481715,1.941957603112616,1.831831748891565,1.831831748891565,2.126592727156882,2.126592727156882
1989-07-01,4.0477002781585725,4.001673864526568,4.001673864526568,4.093519276643252,4.093519276643252,2.35778147044741,2.026879388841019,2.026879388841019,2.5444037539778077,2.5444037539778077,6.402689994501999,6.0745796669995915,6.0745796669995915,6.630421297747482,6.630421297747482,1.926995793002295,1.7907803713887,1.7907803713887,2.0625545995753893,2.0625545995753893
1989-10-01,3.9053196590094306,3.728361514779858,3.728361514779858,3.9745349091239723,3.9745349091239723,2.375882286155623,2.032717428308872,2.032717428308872,2.5831772648620825,2.5831772648620825,6.22347311110075,5.76107894308873,5.76107894308873,6.525637081938114,6.525637081938114,1.8814026908354753,1.8311553380699477,1.8311553380699477,2.1436553055186898,2.1436553055186898
1990-01-01,3.739888008349423,3.622399514451842,3.622399514451842,3.8532027964131625,3.8532027964131625,2.386741793345993,2.04174355056218,2.04174355056218,2.6539267699343516,2.6539267699343516,6.126629801695416,5.664143065014022,5.664143065014022,6.4977651086864565,6.4977651086864565,1.9136046996491143,1.7700789644475703,1.7700789644475703,2.2234235986705997,2.2234235986705997
1990-04-01,3.7472126309723435,3.689904111978184,3.689904111978184,3.843170612066441,3.843170612066441,2.476715681271995,1.9983979272860413,1.9983979272860413,2.6168571784951107,2.6168571784951107,6.166619793250179,5.690883645011116,5.690883645011116,6.364069809467454,6.364069809467454,1.8680921481271247,1.6845213255665756,1.6845213255665756,2.2323431839148196,2.2323431839148196
1990-07-01,3.77634421171525,3.7341001688514184,3.7341001688514184,3.8690502734446253,3.8690502734446253,2.4791357269151106,1.959592768662549,1.959592768662549,2.5980052606213064,2.5980052606213064,6.25547993863036,5.693692937513967,5.693692937513967,6.369860457685508,6.369860457685508,1.8477609716424093,1.6701435095692454,1.6701435095692454,2.183842184302359,2.183842184302359
1990-10-01,3.7850705226366728,3.761879201970136,3.761879201970136,3.8898474485463512,3.8898474485463512,2.4922204208962406,1.9072087094243755,1.9072087094243755,2.693415640488239,2.693415640488239,6.2597763703066835,5.756501510861273,5.756501510861273,6.455294842458375,6.455294842458375,1.9042239234530516,1.6945255919887996,1.6945255919887996,2.215381418886661,2.215381418886661
1991-01-01,3.908339034595125,3.6542088347770423,3.6542088347770423,3.9522864496263055,3.9522864496263055,2.4372786451659816,1.9232342132841163,1.9232342132841163,2.6311478187431336,2.6311478187431336,6.115530137147568,5.831573247879241,5.831573247879241,6.506143262227026,6.506143262227026,1.981898892686748,1.6914771786429577,1.6914771786429577,2.2205359131430855,2.2205359131430855
1991-04-01,3.8468003949820577,3.604064336910079,3.604064336910079,3.9905813533417738,3.9905813533417738,2.3356855948039046,1.887788137956254,1.887788137956254,2.6082772608312323,2.6082772608312323,5.9879842018648555,5.878369491298027,5.878369491298027,6.45507765581329,6.45507765581329,1.9584647159994089,1.7260203907173783,1.7260203907173783,2.2558726499849837,2.2558726499849837
1991-07-01,3.698330419281275,3.580904426285028,3.580904426285028,3.871280195578485,3.871280195578485,2.3209242547243143,1.9651137421863587,1.9651137421863587,2.5007754926455057,2.5007754926455057,5.982503111260562,5.836393937764844,5.836393937764844,6.199105911926781,6.199105911926781,2.0111045412155177,1.7831834199398733,1.7831834199398733,2.248698555733898,2.248698555733898
1991-10-01,3.502193124492129,3.365509083783917,3.365509083783917,3.6391801816311324,3.6391801816311324,2.2142211554926345,2.000547023395032,2.000547023395032,2.5274222337661074,2.5274222337661074,5.701704934063257,5.502740147887161,5.502740147887161,5.928048038421535,5.928048038421535,2.092835431159694,1.797576781704838,1.797576781704838,2.147222843117817,2.147222843117817
1992-01-01,3.469302722638102,3.191160480065413,3.191160480065413,3.507242579551676,3.507242579551676,2.238579695057084,2.025602270722475,2.025602270722475,2.4268556660885063,2.4268556660885063,5.61801614615392,5.35147363671007,5.35147363671007,5.776163786071434,5.776163786071434,2.130771028951119,1.7788489965728864,1.7788489965728864,2.156037235991303,2.156037235991303
1992-04-01,3.3164542604212484,3.2555570065907062,3.2555570065907062,3.4502062807785796,3.4502062807785796,2.174342385148176,2.0588193168495854,2.0588193168495854,2.401577202455215,2.401577202455215,5.509025597628165,5.368988898431553,5.368988898431553,5.657134209045921,5.657134209045921,2.047319484164792,1.8224381507378895,1.8224381507378895,2.1237030065240536,2.1237030065240536
1992-07-01,3.215142383220189,3.200049109090446,3.200049109090446,3.3150867753191893,3.3150867753191893,2.155236937318837,1.943165652668225,1.943165652668225,2.285948809670967,2.285948809670967,5.370379320539026,5.258252427987414,5.258252427987414,5.485997918761413,5.485997918761413,1.9847393923185717,1.8084120395419636,1.8084120395419636,2.056191963707364,2.056191963707364
1992-10-01,3.1603419849605685,3.1371644002748664,3.1371644002748664,3.2129147333833346,3.2129147333833346,2.1864879104846398,1.8260885839216308,1.8260885839216308,2.3495544877012575,2.3495544877012575,5.356636738247398,4.972412613913216,4.972412613913216,5.486718887976124,5.486718887976124,1.9194629763971724,1.7784996574122711,1.7784996574122711,2.0189887000237126,2.0189887000237126
1993-01-01,3.121554918194279,3.030942245897158,3.030942245897158,3.157171434630368,3.157171434630368,2.1695537203071216,1.869654913488859,1.869654913488859,2.3449329831062236,2.3449329831062236,5.2075979219258475,4.991209831683138,4.991209831683138,5.478867078915954,5.478867078915954,1.9129350030501049,1.7704398824551453,1.7704398824551453,1.9790690340437262,1.9790690340437262
1993-04-01,3.08566884713463,2.9324112783296403,2.9324112783296403,3.1347182084251033,3.1347182084251033,2.1793184929185077,1.9900133725651776,1.9900133725651776,2.2951914806813085,2.2951914806813085,5.18032632811454,4.990719380227907,4.990719380227907,5.429909689106411,5.429909689106411,1.8740739925737668,1.7555178543938452,1.7555178543938452,1.9315118247820005,1.9315118247820005
1993-07-01,2.957087507120251,2.8606431628476994,2.8606431628476994,3.1512738078829883,3.1512738078829883,2.1466583869055595,2.016974084749316,2.016974084749316,2.2638554622524394,2.2638554622524394,5.067463257201557,5.036480435758557,5.036480435758557,5.415129270135427,5.415129270135427,1.8830568429300152,1.7670248832998567,1.7670248832998567,1.962945512925484,1.962945512925484
1993-10-01,2.9554324355457866,2.8939930498193034,2.8939930498193034,3.084228169258301,3.084228169258301,2.1625617982227396,2.067652420576442,2.067652420576442,2.2856345797784785,2.2856345797784785,5.065342619358756,5.003836467821447,5.003836467821447,5.36986274903678,5.36986274903678,1.88293041882765,1.78624651388961,1.78624651388961,1.9504724161113105,1.9504724161113105
1994-01-01,2.8933453381455467,2.779597533715508,2.779597533715508,2.9887735876516013,2.9887735876516013,2.1496537734245136,2.0779210553991625,2.0779210553991625,2.328940595934503,2.328940595934503,5.1154189604964735,4.926364773054939,4.926364773054939,5.26183656627476,5.26183656627476,1.89684925352494,1.7690053409357864,1.7690053409357864,1.9463231763531041,1.9463231763531041
1994-04-01,2.8846475215521443,2.769370368200718,2.769370368200718,3.0184300173494885,3.0184300173494885,2.236329094815248,2.1116854321082124,2.1116854321082124,2.4200486736432354,2.4200486736432354,5.132304604286259,5.016734688814182,5.016734688814182,5.30469619519538,5.30469619519538,1.90415195774163,1.751633411007864,1.751633411007864,1.9569247946440995,1.9569247946440995
1994-07-01,2.8995240207160227,2.8564825922845096,2.8564825922845096,2.9912857161972815,2.9912857161972815,2.3010251848500722,2.0988280008379907,2.0988280008379907,2.3343475485184366,2.3343475485184366,5.179911163990724,5.019151517304811,5.019151517304811,5.231088872177342,5.231088872177342,1.8796379272824515,1.8306523271554016,1.8306523271554016,1.983733182790748,1.983733182790748
1994-10-01,2.900171243311874,2.8599740964912286,2.8599740964912286,3.017628881204071,3.017628881204071,2.3163283026778774,2.0626456756986444,2.0626456756986444,2.3740614611939166,2.3740614611939166,5.216499545989752,4.922619772189873,4.922619772189873,5.348468898656069,5.348468898656069,1.8901924740578926,1.8498878665468106,1.8498878665468106,1.99414758908826,1.99414758908826
1995-01-01,2.8720921877994376,2.73284430382354,2.73284430382354,3.004217110812601,3.004217110812601,2.2875653964959235,2.0139312305172625,2.0139312305172625,2.3852743895169475,2.3852743895169475,5.183056151201873,4.8669641132589145,4.8669641132589145,5.310697856015767,5.310697856015767,1.8849191546290949,1.871558578719868,1.871558578719868,1.9921937727571124,1.9921937727571124
1995-04-01,2.8204377266685845,2.6982242402147083,2.6982242402147083,2.8889462459149917,2.8889462459149917,2.191965239336925,2.069236515995601,2.069236515995601,2.304978637507028,2.304978637507028,5.01240296600551,4.861836974377647,4.861836974377647,5.125516800928757,5.125516800928757,1.8717503866817167,1.8592490294661639,1.8592490294661639,1.9986465753278013,1.9986465753278013
1995-07-01,2.6962693417505363,2.6434388000395046,2.6434388000395046,2.723609814549229,2.723609814549229,2.1649873930090138,2.088016050079755,2.088016050079755,2.290149466206943,2.290149466206943,4.888597207558243,4.73145485011926,4.73145485011926,4.9985498871278695,4.9985498871278695,1.8654990163828804,1.7652741522913802,1.7652741522913802,2.0003906050602964,2.0003906050602964
1995-10-01,2.6803394991629483,2.539824067211267,2.539824067211267,2.699526952192633,2.699526952192633,2.204737298829582,2.0583666374915155,2.0583666374915155,2.2590720667517226,2.2590720667517226,4.863358841766439,4.7112295298315106,4.7112295298315106,4.939411565914671,4.939411565914671,1.8415549119137373,1.7617484404587118,1.7617484404587118,1.969322687555518,1.969322687555518
1996-01-01,2.584069069414487,2.5820845922768716,2.5820845922768716,2.6789836059919416,2.6789836059919416,2.2064180692047937,2.065072481428103,2.065072481428103,2.232365799016466,2.232365799016466,4.81058567515853,4.6491415508425895,4.6491415508425895,4.885401675196736,4.885401675196736,1.758086538803572,1.7168237380715015,1.7168237380715015,2.0048327935472194,2.0048327935472194
1996-04-01,2.5753039612797544,2.4855146486700304,2.4855146486700304,2.6442382569645306,2.6442382569645306,2.2491344457470364,2.0314274995266786,2.0314274995266786,2.265240112102489,2.265240112102489,4.783969245255344,4.595741909624387,4.595741909624387,4.8933727027115665,4.8933727027115665,1.8437178802779397,1.7443459636872911,1.7443459636872911,2.0644836745241655,2.0644836745241655
1996-07-01,2.5862831972254186,2.4656994231088922,2.4656994231088922,2.736912716321887,2.736912716321887,2.18769099321328,2.0805958599795713,2.0805958599795713,2.3002317597904036,2.3002317597904036,4.836188756844542,4.5462952830884635,4.5462952830884635,4.926681324550219,4.926681324550219,1.8119047345727681,1.7391945203631776,1.7391945203631776,2.112106876147041,2.112106876147041
1996-10-01,2.510335372012028,2.4171149828996463,2.4171149828996463,2.5462204228104572,2.5462204228104572,2.1542047259414825,2.1307188984919727,2.1307188984919727,2.301045416910885,2.301045416910885,4.6896658595432,4.583044633677382,4.583044633677382,4.740033892519367,4.740033892519367,1.846240772217808,1.7072817810992411,1.7072817810992411,2.131413439802866,2.131413439802866
1997-01-01,2.5012462526485093,2.469899669794934,2.469899669794934,2.5439333434816866,2.5439333434816866,2.1813596375973185,2.107367270190637,2.107367270190637,2.2583077169282126,2.2583077169282126,4.67006290084537,4.605349272338056,4.605349272338056,4.8022410604099,4.8022410604099,1.8456498554867034,1.6587805994530158,1.6587805994530158,2.05410314083103,2.05410314083103
1997-04-01,2.3795430837451965,2.376275558995309,2.376275558995309,2.4832070333155616,2.4832070333155616,2.1763941334011707,2.154139355435356,2.154139355435356,2.319030636293089,2.319030636293089,4.580042057335726,4.533613304304292,4.533613304304292,4.757886770703797,4.757886770703797,1.8030560408566365,1.6697932187337088,1.6697932187337088,2.018332487394943,2.018332487394943
1997-07-01,2.384367402785046,2.3052848319328025,2.3052848319328025,2.5114886393519247,2.5114886393519247,2.194374549123648,2.137362815278894,2.137362815278894,2.2776173033616502,2.2776173033616502,4.582902135294453,4.52173021806394,4.52173021806394,4.773146808789386,4.773146808789386,1.7901998691848058,1.733392765650905,1.733392765650905,2.0406323571478917,2.0406323571478917
1997-10-01,2.3216332966404645,2.2166764882320034,2.2166764882320034,2.3498288691914944,2.3498288691914944,2.199066813586399,2.106182923897234,2.106182923897234,2.2841649186019986,2.2841649186019986,4.512330185994343,4.388801324154617,4.388801324154617,4.547450684223214,4.547450684223214,1.7915585213676763,1.732409832302188,1.732409832302188,2.019473259311475,2.019473259311475
1998-01-01,2.291626298272657,2.149369645779837,2.149369645779837,2.3179322074101556,2.3179322074101556,2.239656941039372,2.069550940692246,2.069550940692246,2.312815521217745,2.312815521217745,4.420913226150614,4.387483148102401,4.387483148102401,4.622532161600647,4.622532161600647,1.764374873301752,1.7094262327020593,1.7094262327020593,2.0659817353389145,2.0659817353389145
1998-04-01,2.1261674314516212,2.040401021033681,2.040401021033681,2.214976183199319,2.214976183199319,2.298115152088586,2.0292717138822294,2.0292717138822294,2.4534396923170787,2.4534396923170787,4.338516173122267,4.238836287773687,4.238836287773687,4.5796071237686995,4.5796071237686995,1.842443295504632,1.7332423567507995,1.7332423567507995,2.1872571840021564,2.1872571840021564
